"","sp","long","lat","continent","year"
"358","Iris oratoria",-120.094969,37.403225,"NORTH_AMERICA",2024
"359","Iris oratoria",-119.779169,36.8201,"NORTH_AMERICA",2024
"360","Iris oratoria",-121.188033,38.727192,"NORTH_AMERICA",2024
"361","Iris oratoria",-121.4944,38.581572,"NORTH_AMERICA",2024
"362","Iris oratoria",-120.094587,37.403163,"NORTH_AMERICA",2024
"363","Iris oratoria",-118.524138,34.29008,"NORTH_AMERICA",2024
"364","Iris oratoria",-120.094912,37.403217,"NORTH_AMERICA",2024
"365","Iris oratoria",-118.472566,34.177747,"NORTH_AMERICA",2024
"366","Iris oratoria",-118.473194,34.177965,"NORTH_AMERICA",2024
"367","Iris oratoria",-111.045961,32.307176,"NORTH_AMERICA",2024
"368","Iris oratoria",-117.455887,34.013236,"NORTH_AMERICA",2024
"369","Iris oratoria",-115.689489,32.785111,"NORTH_AMERICA",2024
"370","Iris oratoria",-110.947487,32.2382,"NORTH_AMERICA",2024
"371","Iris oratoria",-117.320913,33.970242,"NORTH_AMERICA",2024
"372","Iris oratoria",-117.329125,33.976537,"NORTH_AMERICA",2024
"373","Iris oratoria",-116.313066,34.134726,"NORTH_AMERICA",2024
"374","Iris oratoria",-121.349467,38.544434,"NORTH_AMERICA",2024
"375","Iris oratoria",-113.602275,37.01436,"NORTH_AMERICA",2024
